business_date,account_number,account_currency,account_balance,client_rate,days_in_year,interest_revenue_usd,interest_expense_usd
20260406,4780433,JPY,-888899.82,0.9473,360,0.15203767212941666,0.0
20260406,4334167,JPY,-661036.65,8.26983,360,0.9870359632014375,0.0
20260406,8010683,USD,-104434.57,2.26664,365,6.485358184789042,0.0
20260406,5423303,GBP,-264328.17,4.50403,360,41.33826415017708,0.0
20260406,8077155,EUR,447636.74,1.2852,360,0.0,-17.5786947798
20260406,9384933,USD,985657.59,2.80506,365,0.0,-75.7487309426137
20260406,3859427,EUR,596284.5,3.88608,360,0.0,-70.80361657600001
20260406,6573909,JPY,635229.9,7.29425,360,0.0,-0.836608806596875
20260406,1234563,EUR,975582.67,6.32323,360,0.0,-188.49213797406975
20260406,7399378,GBP,-74494.78,0.63789,360,1.6499817782708333,0.0
20260406,2127703,GBP,933121.24,5.73843,360,0.0,-185.92537907129167
20260406,6783687,GBP,168158.75,6.29992,360,0.0,-36.784259454861115
20260406,9423832,USD,353518.87,5.94786,365,0.0,-57.60769167447124
20260406,4465816,EUR,-940624.68,0.02402,360,0.6903662581933333,0.0
20260406,8234154,GBP,-63439.39,4.40427,360,9.701534798447918,0.0
20260406,1927272,USD,949766.68,8.50201,365,0.0,-221.23084413772057
20260406,4025773,USD,863947.55,9.3558,365,0.0,-221.44987639150688
20260406,8612089,USD,-226739.29,4.66709,365,28.992128026468496,0.0
20260406,8527867,EUR,142891.97,6.28797,360,0.0,-27.454179518360835
20260406,8810736,GBP,697171.07,0.27839,360,0.0,-6.739078270045139
20260406,6539261,EUR,-372064.4,7.88162,360,89.60325661002224,0.0
20260406,5749556,USD,-564493.87,2.30597,365,35.66317614805205,0.0
20260406,7653210,EUR,-703639.21,0.99646,360,21.423976664340557,0.0
20260406,4413204,GBP,-746935.69,0.47495,360,12.317955068246528,0.0
20260406,4905189,JPY,783335.89,6.65304,360,0.0,-0.9409770156232334
20260406,4455426,USD,159062.72,4.3276,365,0.0,-18.859173344438357
20260406,8554759,EUR,72223.57,8.32013,360,0.0,-18.361123350291948
20260406,4296543,GBP,-654297.36,0.66322,360,15.067468579833333,0.0
20260406,7778214,GBP,-205748.72,1.81312,360,12.953024972444444,0.0
20260406,7783280,GBP,980907.9,0.21127,360,0.0,-7.195708751145835
20260406,5262237,GBP,-35519.1,9.05497,360,11.167513365520835,0.0
20260406,5472146,USD,-891559.91,6.44747,365,157.48782939527945,0.0
20260406,9494071,USD,-203740.01,0.82391,365,4.598998127098631,0.0
20260406,4965114,JPY,-891790.79,3.12129,360,0.5025831913048375,0.0
20260406,7716911,EUR,302281.22,7.03232,360,0.0,-64.95311377592888
20260406,2534186,GBP,-161333.22,0.60545,360,3.391638821145834,0.0
20260406,4776789,GBP,-695632.99,2.85153,360,68.87563680467709,0.0
20260406,4112037,USD,694140.63,7.5093,365,0.0,-142.80849953038356
20260406,6916106,JPY,179512.57,5.91722,360,0.0,-0.19178888615166947
20260406,6955296,EUR,-29607.95,4.86956,360,4.405429386172223,0.0
20260406,3317122,EUR,584038.65,2.73981,360,0.0,-48.89362297283751
20260406,9238311,USD,147997.81,3.7011,365,0.0,-15.006977933999998
20260406,3271061,USD,-869484.34,2.19462,365,52.279115678104105,0.0
20260406,5962577,USD,-484242.32,5.33527,365,70.78256226373699,0.0
20260406,8978944,JPY,147065.44,1.63956,360,0.0,-0.04353602731226667
20260406,7697427,USD,-788991.19,6.77164,365,146.3771041603178,0.0
20260406,2091184,JPY,-499875.5,6.81816,360,0.6153750667783332,0.0
20260406,1165764,USD,212877.69,1.37985,365,0.0,-8.047651521821917
20260406,8387961,USD,851194.73,1.31916,365,0.0,-30.763343562378086
20260406,8726353,JPY,464558.98,7.55646,360,0.0,-0.6338260770852833
20260406,4910492,EUR,15132.46,6.12829,360,0.0,-2.8336031561872224
20260406,7372245,USD,-576177.25,0.41315,365,6.521852899657534,0.0
20260406,2893569,USD,-614812.42,5.82121,365,98.05348513501917,0.0
20260406,7225686,JPY,552250.22,3.88145,360,0.0,-0.38702654185343055
20260406,6587215,EUR,853063.08,1.98961,360,0.0,-51.860808834963336
20260406,1368199,EUR,-759012.43,1.05588,360,24.48801802909,0.0
20260406,4230600,JPY,350588.72,0.82932,360,0.0,-0.05249657061826665
20260406,9792683,GBP,455726.44,6.55518,360,0.0,-103.72808489441665
20260406,6450226,GBP,20530.2,0.15053,360,0.0,-0.10730593770833334
20260406,2256847,EUR,-337662.61,6.10247,360,62.96204284476028,0.0
20260406,4906956,USD,416776.4,3.39547,365,0.0,-38.77128117556164
20260406,3033443,EUR,-85226.45,1.13422,360,2.953669403636111,0.0
20260406,9791851,USD,-83058.61,5.78608,365,13.166678415035618,0.0
20260406,7782051,USD,-796448.16,7.22492,365,157.65134904512877,0.0
20260406,6498960,USD,259536.05,1.37539,365,0.0,-9.779816104369862
20260406,6857037,EUR,-817673.72,6.36008,360,158.90325834464892,0.0
20260406,9762204,USD,-441757.12,2.105,365,25.476677742465753,0.0
20260406,5324345,EUR,-639836.47,7.4753,360,146.14629223916944,0.0
20260406,1531472,USD,890247.22,6.27335,365,0.0,-153.00910678320548
20260406,5239200,USD,-839559.38,8.50851,365,195.70957206366575,0.0
20260406,5212861,EUR,-75002.5,4.2277,360,9.688802115972221,0.0
20260406,6607037,EUR,225845.25,2.92148,360,0.0,-20.160628307416665
20260406,8536769,JPY,-67917.34,4.65331,360,0.057062856751947215,0.0
20260406,9601232,USD,323657.84,9.61211,365,0.0,-85.23382905321644
20260406,2103615,JPY,-936938.69,8.09396,360,1.369251050431405,0.0
20260406,8809237,USD,854720.9,8.23205,365,0.0,-192.77000506424656
20260406,1871552,JPY,-290462.94,6.9683,360,0.36545038558924997,0.0
20260406,5077067,JPY,-134312.04,3.86331,360,0.09368830019834999,0.0
20260406,8376524,GBP,75663.44,4.50428,360,0.0,-11.833656927888887
20260406,8917005,EUR,288619.35,0.74752,360,0.0,-6.592322504533333
20260406,4150421,GBP,-748875.77,5.65323,360,146.99885309851044,0.0
20260406,2699154,JPY,-265977.67,1.74758,360,0.08392533798613609,0.0
20260406,6406557,GBP,192310.67,3.3193,360,0.0,-22.164472462881946
20260406,9017038,GBP,55837.7,4.94951,360,0.0,-9.59615467107639
20260406,5310856,EUR,-896698.21,6.06968,360,166.3038419555578,0.0
20260406,4073952,JPY,500145.91,0.50338,360,0.0,-0.045457289253963896
20260406,6463172,USD,-226042.63,1.43505,365,8.887191128260273,0.0
20260406,2421143,USD,-961100.08,8.53036,365,224.61725146380272,0.0
20260406,7461703,JPY,593257.55,8.59012,360,0.0,-0.9201388345871945
20260406,8318963,EUR,-988487.37,0.519,360,15.675762209250001,0.0
20260406,2070919,GBP,-595723.15,0.74093,360,15.326012275329859,0.0
20260406,6539409,EUR,449078.48,3.21465,360,0.0,-44.11092081403333
20260406,4184576,USD,186207.32,4.29742,365,0.0,-21.923590715463014
20260406,4518410,EUR,116055.72,7.20844,360,0.0,-25.562187880680007
20260406,8976494,GBP,13521.45,8.94978,360,0.0,-4.2018750965625
20260406,1919403,EUR,916307.13,1.02335,360,0.0,-28.652033100945836
20260406,3833186,USD,-880741.61,5.81716,365,140.3675305213041,0.0
20260406,6265586,USD,-75593.16,2.8352,365,5.871828143342466,0.0
20260406,5431209,JPY,937415.18,0.38872,360,0.0,-0.0657930051945111
20260406,6971151,JPY,-475061.53,1.97238,360,0.16918089148664167,0.0
20260406,9153992,JPY,-934200.49,7.04171,360,1.1877610572457318,0.0
20260406,7320679,USD,-49087.91,8.7962,365,11.82978284772603,0.0
20260406,5951471,GBP,541926.53,2.18926,360,0.0,-41.19507205096528
20260406,9433095,USD,-597806.87,0.88695,365,14.526706941,0.0
20260406,2949175,USD,-503442.86,5.8882,365,81.21567803430138,0.0
20260406,1681113,EUR,-677671.01,1.42522,360,29.511480682206113,0.0
20260406,9220661,JPY,-281522.12,5.62775,360,0.2860606866776389,0.0
20260406,3174289,EUR,769296.22,1.58537,360,0.0,-37.26614064254278
20260406,7506788,GBP,-593886.78,3.65192,360,75.30649338950002,0.0
20260406,4578251,GBP,-475089.68,3.58123,360,59.07657689952777,0.0
20260406,6812389,EUR,769609.22,1.60053,360,0.0,-37.63780303820167
20260406,8850977,USD,857789.71,8.77399,365,0.0,-206.1983106203534
20260406,4371791,EUR,-893129.14,7.84504,360,214.0915892031156,0.0
20260406,9701463,EUR,81587.17,0.20343,360,0.0,-0.5071390497891667
20260406,7177168,USD,-407064.36,4.56503,365,50.91126069399452,0.0
20260406,8106910,JPY,-662193.95,5.56223,360,0.6650357737307012,0.0
20260406,3706691,JPY,36308.71,8.38826,360,0.0,-0.054991245787219444
20260406,7283877,JPY,557884.74,1.47429,360,0.0,-0.148504036296525
20260406,5198530,EUR,-656791.78,2.566,360,51.496124395222225,0.0
20260406,5937227,EUR,-354046.22,5.87354,360,63.540419403352224,0.0
20260406,7129570,USD,137690.96,5.72087,365,0.0,-21.58115294069041
20260406,4975638,JPY,784262.58,2.28984,360,0.0,-0.3242481352838
20260406,1712864,USD,781634.28,4.14074,365,0.0,-88.67244735800548
20260406,7856817,GBP,318898.88,9.64833,360,0.0,-106.83477884966666
20260406,4938321,GBP,472597.46,7.04191,360,0.0,-115.55516595654862
20260406,5553913,EUR,-781464.44,8.31049,360,198.43854598258775,0.0
20260406,9990307,GBP,355059.67,2.00839,360,0.0,-24.760357313586802
20260406,4311563,USD,-329414.33,9.287,365,83.8156406221918,0.0
20260406,7767531,USD,426790.05,5.36688,365,0.0,-62.754273521753426
20260406,4429670,GBP,-743967.67,9.07253,360,234.36350712170488,0.0
20260406,5819912,USD,166333.91,8.76519,365,0.0,-39.94378971487397
20260406,3106741,USD,-281839.19,7.38148,365,56.99699573153973,0.0
20260406,3853685,EUR,-144722.19,2.1495,360,9.505232837375,0.0
20260406,3994835,USD,-782586.53,0.78247,365,16.776725537783562,0.0
20260406,5826248,EUR,379838.95,8.7183,360,0.0,-101.18624748787501
20260406,6249261,USD,490882.3,2.76171,365,0.0,-37.14176867761643
20260406,3188059,EUR,-731265.43,2.58475,360,57.7542264503264,0.0
20260406,6738530,GBP,7261.46,9.2928,360,0.0,-2.3430310933333334
20260406,6928828,EUR,574116.38,5.60926,360,0.0,-98.40013472907445
20260406,6311333,USD,-553495.14,0.59239,365,8.983150300947944,0.0
20260406,6269995,JPY,-816251.1,0.7318,360,0.10785171131583332,0.0
20260406,5526349,JPY,822878.88,3.08304,360,0.0,-0.45806375734079996
20260406,2337296,EUR,526123.33,7.68272,360,0.0,-123.50733480120445
20260406,1113506,EUR,-392167.17,1.87405,360,22.4565270397875,0.0
20260406,3444334,EUR,466581.47,6.80229,360,0.0,-96.9779087311925
20260406,4037789,GBP,-942343.58,0.54123,360,17.709188048729164,0.0
20260406,7597301,USD,615826.42,4.21657,365,0.0,-71.14178651450412
20260406,9856505,EUR,-222250.88,0.88358,360,6.000390994595556,0.0
20260406,8431869,JPY,-470364.99,5.4035,360,0.45890310979229165,0.0
20260406,8464422,GBP,-579419.18,6.51726,360,131.11893906412502,0.0
20260406,8801242,JPY,-174512.01,3.07428,360,0.09686783565745,0.0
20260406,7678454,EUR,304424.02,9.36828,360,0.0,-87.14228899706
20260406,7808944,EUR,588785.41,5.1469,360,0.0,-92.59615526116389
20260406,8058352,USD,-961395.82,9.69073,365,255.25006341776984,0.0
20260406,9985495,GBP,881231.08,1.60448,360,0.0,-49.094362612444435
20260406,8592070,EUR,674135.55,5.73522,360,0.0,-118.13742383272502
20260406,2452816,USD,918654.76,1.60783,365,0.0,-40.46686802111781
20260406,7570773,EUR,-485926.58,1.98418,360,29.460621712634442,0.0
20260406,6380410,JPY,-680132.44,4.09195,360,0.5024983776688055,0.0
20260406,7005035,USD,749543.61,0.67298,365,0.0,-13.81994133309041
20260406,2371914,GBP,-962927.88,0.25957,360,8.678721868458334,0.0
20260406,1645398,JPY,-168962.92,0.44737,360,0.013648003330072222,0.0
20260406,3150773,JPY,-140493.04,8.96685,360,0.22746028061683338,0.0
20260406,7797243,GBP,-547627.41,9.6005,360,182.55197742031254,0.0
20260406,7948925,GBP,-536591.55,0.51136,360,9.527481076666668,0.0
20260406,2979445,JPY,334446.33,0.66199,360,0.0,-0.03997502274940416
20260406,5114769,EUR,-361191.95,8.30564,360,91.66453717660556,0.0
20260406,7503276,GBP,-792780.03,0.54328,360,14.95491439925,0.0
20260406,4174873,GBP,-324179.25,3.44043,360,38.726250592968746,0.0
20260406,2912943,USD,480.03,6.34636,365,0.0,-0.08346419700821917
20260406,1332765,GBP,-917933.64,8.71748,360,277.84958847316665,0.0
20260406,4038476,USD,981492.99,7.93475,365,0.0,-213.36716444938358
20260406,6323075,GBP,415645.97,1.01828,360,0.0,-14.695971469847223
20260406,2213034,EUR,-773285.64,8.34035,360,197.0672271203167,0.0
20260406,9672026,EUR,-913436.22,8.52878,360,238.04295057924335,0.0
20260406,6645170,GBP,982332.45,9.55811,360,0.0,-326.0153338079687
20260406,9232521,USD,251764.15,0.15883,365,0.0,-1.0955534231369863
20260406,8140426,EUR,199777.72,9.50601,360,0.0,-58.027719569636666
20260406,4011155,EUR,-556280.71,1.98449,360,33.73130157796361,0.0
20260406,1588370,JPY,749445.89,7.98719,360,0.0,-1.0807995463324764
20260406,4811315,JPY,-859679.38,8.23468,360,1.2781861077733223,0.0
20260406,2218574,EUR,532081.78,7.47228,360,0.0,-121.48473464900667
20260406,4939308,JPY,-733170.63,9.50543,360,1.2583101016634959,0.0
20260406,7982444,USD,605839.4,3.8766,365,0.0,-64.3451237819178
20260406,2247569,GBP,-570806.15,6.9766,360,138.2738259059028,0.0
20260406,9192925,EUR,949361.94,6.59858,360,0.0,-191.41346614027
20260406,3833437,EUR,-593962.14,9.16698,360,166.37008233197005,0.0
20260406,9411583,JPY,201420.24,1.59948,360,0.0,-0.058169158210799994
20260406,7271844,EUR,735637.39,1.07084,360,0.0,-24.07013713828778
20260406,4348911,EUR,-133820.13,6.49282,360,26.548806058701672,0.0
20260406,4120296,EUR,-56755.66,7.67169,360,13.304250338665003,0.0
20260406,7394653,EUR,893090.01,3.77719,360,0.0,-103.07521445441917
20260406,9232194,GBP,-855519.29,4.34085,360,128.94725381932292,0.0
20260406,7153501,JPY,24411.33,9.44996,360,0.0,-0.04165165550845
20260406,1059760,JPY,-198378.26,6.89983,360,0.24714015980618612,0.0
20260406,7155987,EUR,-8243.79,0.87581,360,0.22061091921916667,0.0
20260406,1366563,EUR,-411746.94,5.59979,360,70.451834357135,0.0
20260406,9930403,EUR,-856838.01,1.35248,360,35.40949719281333,0.0
20260406,9422996,GBP,-499261.85,6.84632,360,118.68424961430556,0.0
20260406,8926484,USD,-957628.33,7.09076,365,186.03596321180274,0.0
20260406,5280198,USD,-753324.71,7.52576,365,155.32441012409862,0.0
20260406,3416391,EUR,-510809.26,9.11245,360,142.22767292821393,0.0
20260406,2750590,GBP,-409140.28,1.7667,360,25.09819905125,0.0
20260406,3997439,GBP,-247956.66,6.01626,360,51.797629697625,0.0
20260406,6762697,JPY,799311.96,8.45694,360,0.0,-1.2205073990420998
20260406,4568176,USD,131026.86,3.50548,365,0.0,-12.583891429939724
20260406,2248294,USD,788673.81,8.47499,365,0.0,-183.12336035649042
20260406,5649737,GBP,-872192.4,4.83918,360,146.5519450775,0.0
20260406,3628616,EUR,-334518.99,7.46638,360,76.31695795032834,0.0
20260406,3890372,JPY,-227618.86,1.54212,360,0.06337781601363332,0.0
20260406,3290338,GBP,-879750.83,9.32484,360,284.8449906117083,0.0
20260406,2304873,JPY,845755.53,9.13966,360,0.0,-1.3956796365994082
20260406,2947226,USD,-424584.17,5.23677,365,60.916428600846565,0.0
20260406,9656127,GBP,563338.02,7.88891,360,0.0,-154.30982428327084
20260406,8587072,JPY,-64901.82,8.52493,360,0.09989840473394167,0.0
20260406,4395801,EUR,-101704.48,7.93325,360,24.653660348777777,0.0
20260406,1118781,JPY,695942.57,9.41032,360,0.0,-1.1824659681832108
20260406,8472444,JPY,-331027.25,5.20597,360,0.31115462673434024,0.0
20260406,1762471,EUR,-918012.02,9.6299,360,270.12223184827224,0.0
20260406,7627119,USD,33621.99,7.45425,365,0.0,-6.86648545089041
20260406,2017815,GBP,-523606.35,1.49477,360,27.176078603802083,0.0
20260406,9830235,GBP,-310691.42,3.45511,360,37.27336917209028,0.0
20260406,2036362,EUR,-282863.29,0.96027,360,8.299656795475832,0.0
20260406,1353059,GBP,779139.43,8.70663,360,0.0,-235.54440053544792
20260406,2357381,EUR,737497.34,8.67326,360,0.0,-195.44879991781224
20260406,4907031,EUR,867989.03,1.49619,360,0.0,-39.68178215209083
20260406,4497173,GBP,151705.26,7.26455,360,0.0,-38.266334949062504
20260406,1440836,JPY,188313.49,7.25605,360,0.0,-0.24671329567345135
20260406,1273722,USD,-17939.53,9.56696,365,4.702103176131507,0.0
20260406,6956488,GBP,469081.24,8.62408,360,0.0,-140.46507431455555
20260406,4774374,GBP,845207.13,6.67493,360,0.0,-195.8923065364896
20260406,6947120,USD,-949088.69,7.51232,365,195.33857390851506,0.0
20260406,8632378,GBP,-453803.59,1.18142,360,18.615716572840277,0.0
20260406,2834219,EUR,-896923.07,4.68974,360,128.5269332814439,0.0
20260406,9819050,JPY,-319178.04,6.30514,360,0.3633612354532333,0.0
20260406,3488026,GBP,696148.45,1.11767,360,0.0,-27.016119378871526
20260406,4820183,EUR,-34474.84,5.99231,360,6.312286703567778,0.0
20260406,8903935,USD,781117.34,4.6836,365,0.0,-100.23126503079452
20260406,6405162,GBP,720146.93,3.38399,360,0.0,-84.61701422398265
20260406,2938541,GBP,-716758.22,8.52756,360,212.22912244941662,0.0
20260406,9752324,USD,-432751.11,3.77127,365,44.71291174273151,0.0
20260406,5432941,USD,110709.33,8.40759,365,0.0,-25.50133303601918
20260406,5044347,JPY,-267829.44,0.96532,360,0.046681034656533324,0.0
20260406,2411209,EUR,238500.8,4.09598,360,0.0,-29.849554373955552
20260406,1018921,USD,193345.25,6.82094,365,0.0,-36.131406836575344
20260406,9305041,EUR,-936210.57,0.91167,360,26.0796277607525,0.0
20260406,2325736,USD,-203914.17,1.58346,365,8.846299496663015,0.0
20260406,6796180,EUR,-101909.35,3.71275,360,11.56112036482639,0.0
20260406,3246773,USD,779674.21,0.24982,365,0.0,-5.336389346361644
20260406,9466582,EUR,422846.73,0.96409,360,0.0,-12.4563481755075
20260406,2774758,EUR,-534817.09,5.99515,360,97.97054291180137,0.0
20260406,9119720,GBP,170324.67,0.88671,360,0.0,-5.24404819915625
20260406,6666562,EUR,-168008.18,0.36468,360,1.8721151497400002,0.0
20260406,1037860,GBP,799874.21,6.34846,360,0.0,-176.31838288946528
20260406,3310775,GBP,-929094.0,4.85599,360,156.65524906458336,0.0
20260406,9315241,USD,993134.72,2.20394,365,0.0,-59.96737903552876
20260406,3149074,GBP,-730982.03,6.58168,360,167.05172941702781,0.0
20260406,3384640,EUR,262210.63,6.40664,360,0.0,-51.32994504559779
20260406,5832173,JPY,-405883.95,5.9765,360,0.43798542435104165,0.0
20260406,4309373,JPY,18114.31,0.33479,360,0.0,-0.0010949773331069444
20260406,1709622,USD,-392530.26,4.46795,365,48.049467812794525,0.0
20260406,1715329,EUR,-128680.73,2.488,360,9.782595051777779,0.0
20260406,8864981,GBP,-537124.94,2.49646,360,46.55940721223611,0.0
20260406,4096833,GBP,-834722.25,5.1051,360,147.96321383593752,0.0
20260406,7872890,JPY,245876.31,4.29355,360,0.0,-0.19060929167231247
20260406,2355225,GBP,751513.64,8.18284,360,0.0,-213.52485673394446
20260406,1416923,GBP,122345.29,9.30138,360,0.0,-39.51319560764583
20260406,6097689,EUR,-70614.22,0.84184,360,1.8164017350355555,0.0
20260406,3199746,JPY,-945383.8,7.26894,360,1.2407666048505,0.0
20260406,5946189,EUR,-17115.04,6.28712,360,3.287909480924445,0.0
20260406,8345679,USD,472531.35,5.11813,365,0.0,-66.25964050343836
20260406,2193712,USD,-683764.22,5.92383,365,110.97268491404382,0.0
20260406,2677874,EUR,528881.76,7.87661,360,0.0,-127.28819154436003
20260406,5643355,EUR,-32454.35,1.34335,360,1.3321473938819446,0.0
20260406,8240155,JPY,525748.05,3.2666,360,0.0,-0.31008766030125
20260406,1242228,JPY,-702598.12,1.15248,360,0.14620130079706667,0.0
20260406,1170611,GBP,-596501.65,6.02573,360,124.80409331439236,0.0
20260406,9577432,GBP,-107618.6,3.65276,360,13.649476296388888,0.0
20260406,3252216,USD,-46606.26,8.51572,365,10.873585216635616,0.0
20260406,4282442,USD,988325.69,1.80701,365,0.0,-48.92916178320273
20260406,6433828,USD,972308.56,9.48672,365,0.0,-252.71285102255342
20260406,7295340,JPY,-86186.78,8.96789,360,0.13955383767256388,0.0
20260406,9243028,JPY,-520396.74,8.65842,360,0.81354966722445,0.0
20260406,8113397,EUR,385273.72,1.12041,360,0.0,-13.18974948577
20260406,6190825,USD,-612803.32,7.12598,365,119.63901923982463,0.0
20260406,9818124,JPY,-447409.5,3.19363,360,0.2579886836014583,0.0
20260406,3894620,EUR,77797.15,2.79445,360,0.0,-6.642785288868056
20260406,9473179,EUR,890977.41,8.5645,360,0.0,-233.16260085387506
20260406,2812699,JPY,-942011.91,9.01027,360,1.5325161316681126,0.0
20260406,5924420,USD,348821.42,4.37364,365,0.0,-41.7977894621589
20260406,7862436,EUR,730408.25,1.89931,360,0.0,-42.388857295506945
20260406,8396809,EUR,467441.91,2.93318,360,0.0,-41.894455214755006
20260406,8926428,USD,-36099.12,5.30289,365,5.244648286487671,0.0
20260406,1433022,USD,714798.67,9.61225,365,0.0,-188.2417401563699
20260406,2942016,USD,564613.1,8.41695,365,0.0,-130.2005543026027
20260406,5931702,USD,467417.23,7.29122,365,0.0,-93.37100974576985
20260406,9110339,GBP,-787749.23,1.61866,360,44.27424196638194,0.0
20260406,8259310,JPY,409376.63,7.31452,360,0.0,-0.5406543905510943
20260406,5462725,JPY,-688819.11,7.47569,360,0.9297524405787041,0.0
20260406,7367333,GBP,796100.86,3.43748,360,0.0,-95.02016611919443
20260406,9305094,GBP,296271.19,6.83357,360,0.0,-70.29826096695486
20260406,1023613,JPY,755697.12,4.4328,360,0.0,-0.6048347849440001
20260406,9178564,USD,-657919.59,7.03792,365,126.85987509185753,0.0
20260406,2491509,GBP,157208.58,4.88423,360,0.0,-26.661210510187495
20260406,2258339,USD,-971985.69,8.92506,365,237.6720712983945,0.0
20260406,4288442,GBP,-814322.43,8.30435,360,234.80619692953124,0.0
20260406,6455784,EUR,-305288.99,6.24959,360,58.29789224765307,0.0
20260406,5409631,USD,-434006.05,7.57358,365,90.0542339769589,0.0
20260406,8191655,GBP,601167.69,7.79748,360,0.0,-162.763647202125
20260406,3238636,GBP,87507.56,5.90328,360,0.0,-17.936862110999996
20260406,3521408,USD,809703.14,6.08697,365,0.0,-135.0311978653644
20260406,1872379,EUR,904816.79,5.93499,360,0.0,-164.08573501473086
20260406,9145964,JPY,742024.71,0.55768,360,0.0,-0.0747161169937
20260406,5625953,GBP,-430994.54,8.03683,360,120.27186975375693,0.0
20260406,8551186,USD,222996.48,9.4326,365,0.0,-57.628399924602746
20260406,3190218,GBP,523599.23,6.05636,360,0.0,-110.10782752093054
20260406,6534112,JPY,62502.7,8.54049,360,0.0,-0.09638122078054166
20260406,2032455,EUR,-332726.69,0.083,360,0.8438318554722224,0.0
20260406,9018220,USD,-635204.17,5.32806,365,92.72345013726576,0.0
20260406,7249697,JPY,927027.74,3.21978,360,0.0,-0.5389268041258832
20260406,8782733,GBP,-587552.16,0.20534,360,4.189165296333333,0.0
20260406,1651681,JPY,623178.98,5.29617,360,0.0,-0.5959167172303583
20260406,2025324,JPY,-733657.27,3.44214,360,0.45596615916182504,0.0
20260406,5713082,JPY,976339.36,7.70109,360,0.0,-1.3575750647879332
20260406,2553892,GBP,-325127.04,9.67766,360,109.25239409466666,0.0
20260406,6963818,USD,557134.98,4.56503,365,0.0,-69.68049034929864
20260406,6945553,JPY,-695001.94,9.25497,360,1.161373435560325,0.0
20260406,4163077,EUR,433955.71,0.68186,360,0.0,-9.041298457296113
20260406,5943882,GBP,380700.08,8.6255,360,0.0,-114.01835208472225
20260406,2442007,EUR,-240597.7,1.68128,360,12.360091976711116,0.0
20260406,6895413,USD,-919393.83,4.11505,365,103.65346794908218,0.0
20260406,9522385,GBP,-175907.22,4.97426,360,30.382230838791664,0.0
20260406,3440894,JPY,119465.78,9.83577,360,0.0,-0.21215962714385836
20260406,6546756,GBP,-889595.0,9.11744,360,281.6260082222222,0.0
20260406,8849758,EUR,-461813.47,3.85971,360,54.46424097564084,0.0
20260406,7443023,JPY,958251.74,5.25426,360,0.0,-0.9090798505050167
20260406,3751681,EUR,839801.37,8.30834,360,0.0,-213.1969679407883
20260406,2604097,EUR,635350.55,6.46389,360,0.0,-125.48665759176251
20260406,7941904,USD,-699716.13,8.03916,365,154.1131485931726,0.0
20260406,6840953,EUR,-188483.2,7.33632,360,42.25139935573334,0.0
20260406,8335500,GBP,-585192.23,1.98397,360,40.31263293587153,0.0
20260406,9201160,USD,-569179.05,9.91994,365,154.69101439060276,0.0
20260406,7213351,USD,760692.5,5.60949,365,0.0,-116.90676635136987
20260406,9519969,JPY,-175397.36,5.71835,360,0.18109424189205553,0.0
20260406,9482005,USD,697962.99,5.98416,365,0.0,-114.43074537639451
20260406,2221728,GBP,-266785.61,0.4913,360,4.551103131701388,0.0
20260406,6307287,EUR,-891684.3,9.63007,360,262.3800124886417,0.0
20260406,8166200,USD,-731180.36,6.60347,365,132.28294717395067,0.0
20260406,4529228,USD,-910115.1,2.03752,365,50.80486900142466,0.0
20260406,5345336,GBP,-442370.57,7.62574,360,117.13204689138195,0.0
20260406,4006257,GBP,37046.82,0.59207,360,0.0,-0.7616080110208334
20260406,7920896,JPY,-559969.51,2.55678,360,0.2585047912376583,0.0
20260406,4870406,JPY,156213.56,2.88688,360,0.0,-0.08142510315564443
20260406,2577801,JPY,-411358.16,0.28394,360,0.02108907593548889,0.0
20260406,3435815,EUR,-26830.99,9.24835,360,7.582128472309722,0.0
20260406,5335606,EUR,-372813.61,5.4651,360,62.255834055891675,0.0
20260406,2604858,JPY,197583.66,3.21534,360,0.0,-0.11470669985384999
20260406,3488568,EUR,271764.3,4.72408,360,0.0,-39.22833121606667
20260406,2306383,GBP,718991.92,5.50217,360,0.0,-137.36165876619444
20260406,9867802,USD,650335.62,8.60865,365,0.0,-153.38388315378083
20260406,9957373,USD,100658.13,8.80371,365,0.0,-24.278492757871234
20260406,9341612,GBP,-204460.16,0.37161,360,2.638175002,0.0
20260406,6491517,EUR,-577909.94,4.86754,360,85.95277011895445,0.0
20260406,5841414,JPY,235472.77,8.27167,360,0.0,-0.35167763356300974
20260406,9305065,USD,91447.3,4.99938,365,0.0,-12.525474045863014
20260406,2238059,JPY,-924869.41,7.66335,360,1.2797051932028543,0.0
20260406,4536813,USD,-925248.73,0.04343,365,1.1009192422986303,0.0
20260406,7885200,GBP,-699846.6,6.57035,360,159.66101070520833,0.0
20260406,8862472,EUR,434591.87,1.14027,360,0.0,-15.141868854594165
20260406,2718649,USD,718493.43,8.90331,365,0.0,-175.25944493844656
20260406,9717415,EUR,-948906.81,9.38943,360,272.2406521088926,0.0
20260406,2298403,GBP,636405.03,8.57532,360,0.0,-189.49224937012502
20260406,3444702,GBP,-69249.32,6.1773,360,14.853257792916667,0.0
20260406,1561783,EUR,-197560.17,0.9369,360,5.655653766675,0.0
20260406,1202089,USD,89352.4,9.06196,365,0.0,-22.183777389150684
20260406,7448561,USD,873975.06,7.03508,365,0.0,-168.4516291809534
20260406,6410174,USD,137775.6,3.83878,365,0.0,-14.490142952547947
20260406,7511722,JPY,-790840.15,5.4113,360,0.7726826798338194,0.0
